date,fund,company,ticker,shares,value,stockPrice,weight,deltaShares,flowValue,deltaValue,deltaPrice,deltaPricePercent,deltaWeight,action
2021-09-29,ARKG,COMPUGEN LTD,CGEN,3653824.0,22.14,6.06,0.0031,-19030.0,-0.12,-0.7,-0.16,-0.0257,0.0333,Sell
2021-09-29,ARKG,CRISPR THERAPEUTICS AG,CRSP,1802412.0,202.14,112.15,0.0281,1170.0,0.13,-9.07,-5.11,-0.0436,0.0036,Buy
2021-09-29,ARKG,DREYFUS GOVT CASH MAN INS,,3661087.25,3.66,1.0,0.0005,-5558861.96,-5.56,-5.56,0.0,0.0,-0.5833,Sell
2021-09-29,ARKG,DYNAMICS SPECIAL PURPOSE C-A,DYNS,2286349.0,22.66,9.91,0.0031,-11910.0,-0.12,-0.14,-0.01,-0.001,0.0333,Sell
2021-09-29,ARKG,EDITAS MEDICINE INC,EDIT,1267434.0,66.48,52.45,0.0092,-6600.0,-0.35,-7.21,-5.39,-0.0932,-0.0612,Sell
2021-09-29,ARKG,EVOGENE LTD,EVGN,2943433.0,8.09,2.75,0.0011,-15330.0,-0.04,-0.34,-0.1,-0.0351,0.0,Sell
2021-09-29,ARKG,EXACT SCIENCES CORP,EXAS,3944311.0,367.49,93.17,0.051,-20540.0,-1.91,-9.17,-1.83,-0.0193,0.022,Sell
2021-09-29,ARKG,FATE THERAPEUTICS INC,FATE,4792947.0,291.36,60.79,0.0404,-24960.0,-1.52,-18.72,-3.57,-0.0555,-0.0146,Sell
2021-09-29,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,9292842.0,119.6,12.87,0.0166,-48400.0,-0.62,-4.45,-0.41,-0.0309,0.0122,Sell
2021-09-29,ARKG,INCYTE CORP,INCY,2873924.0,197.38,68.68,0.0274,-14970.0,-1.03,-2.7,-0.58,-0.0084,0.034,Sell
2021-09-29,ARKG,INTELLIA THERAPEUTICS INC,NTLA,1498281.0,208.88,139.41,0.029,-7800.0,-1.09,-13.39,-8.17,-0.0554,-0.0136,Sell
2021-09-29,ARKG,INVITAE CORP,NVTA,6035491.0,172.07,28.51,0.0239,-14170.0,-0.4,-9.9,-1.57,-0.0522,-0.0083,Sell
2021-09-29,ARKG,IONIS PHARMACEUTICALS INC,IONS,8515310.0,292.59,34.36,0.0406,-44350.0,-1.52,-14.45,-1.51,-0.0421,0.0,Sell
2021-09-29,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,5901417.0,145.29,24.62,0.0202,-30740.0,-0.76,-4.79,-0.68,-0.0269,0.0151,Sell
2021-09-29,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,866736.0,40.35,46.55,0.0056,-4520.0,-0.21,-2.04,-2.1,-0.0432,0.0,Sell
2021-09-29,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,15937.0,1.31,82.3,0.0002,-321970.0,-26.5,-26.6,-0.29,-0.0035,-0.9459,Sell
2021-09-29,ARKG,ORGANOVO HOLDINGS INC,ONVO ,244440.0,1.65,6.73,0.0002,-1280.0,-0.01,-0.11,-0.4,-0.0561,0.0,Sell
2021-09-29,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,13684522.0,340.33,24.87,0.0472,9629.0,0.24,-16.72,-1.24,-0.0475,-0.0021,Buy
2021-09-29,ARKG,PALANTIR TECHNOLOGIES INC-A,PLTR,1629865.0,41.3,25.34,0.0057,-8490.0,-0.22,-3.7,-2.13,-0.0775,-0.05,Sell
2021-09-29,ARKG,PERSONALIS INC,PSNL,5140228.0,95.56,18.59,0.0133,-26770.0,-0.5,-5.25,-0.92,-0.0472,0.0,Sell
2021-09-29,ARKG,PFIZER INC,PFE,2217641.0,95.45,43.04,0.0132,-11550.0,-0.5,-1.68,-0.53,-0.0122,0.0233,Sell
2021-09-29,ARKG,QUANTUM-SI INC,QSI,10122119.0,91.0,8.99,0.0126,347579.0,3.12,0.68,-0.25,-0.0271,0.05,Buy
2021-09-29,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,2594683.0,59.47,22.92,0.0083,-13520.0,-0.31,-4.87,-1.75,-0.0709,-0.0235,Sell
2021-09-29,ARKG,REGENERON PHARMACEUTICALS,REGN,427843.0,258.85,605.0,0.0359,-2230.0,-1.35,-7.4,-14.07,-0.0227,0.0199,Sell
2021-09-29,ARKG,REPARE THERAPEUTICS INC,RPTX,2966623.0,78.62,26.5,0.0109,-15450.0,-0.41,-2.74,-0.78,-0.0286,0.0093,Sell
2021-09-29,ARKG,SCHRODINGER INC,SDGR,2425996.0,134.86,55.59,0.0187,-111097.0,-6.18,-14.55,-3.3,-0.056,-0.0556,Sell
2021-09-29,ARKG,SEMA4 HOLDINGS CORP,SMFR,9610464.0,75.63,7.87,0.0105,-50060.0,-0.39,-0.59,-0.02,-0.0025,0.0396,Sell
2021-09-29,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,8455908.0,161.93,19.15,0.0225,360807.0,6.91,2.05,-0.6,-0.0304,0.0613,Buy
2021-09-29,ARKG,SOMALOGIC INC,SLGC,4833326.0,57.95,11.99,0.008,-25170.0,-0.3,-2.39,-0.43,-0.0346,0.0,Sell
2021-09-29,ARKG,SURFACE ONCOLOGY INC,SURF,4284793.0,30.98,7.23,0.0043,6974.0,0.05,-1.32,-0.32,-0.0424,0.0,Buy
2021-09-29,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,13500670.0,224.11,16.6,0.0311,-70310.0,-1.17,-6.73,-0.41,-0.0241,0.0163,Sell
2021-09-29,ARKG,TELADOC HEALTH INC,TDOC,3911316.0,509.45,130.25,0.0707,-20370.0,-2.65,-20.31,-4.49,-0.0333,0.0086,Sell
2021-09-29,ARKG,TWIST BIOSCIENCE CORP,TWST,2222309.0,231.12,104.0,0.0321,-11570.0,-1.2,-14.99,-6.17,-0.056,-0.0153,Sell
2021-09-29,ARKG,UIPATH INC - CLASS A,PATH,2935751.0,153.69,52.35,0.0213,-15290.0,-0.8,-7.03,-2.11,-0.0387,0.0,Sell
2021-09-29,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,736219.0,209.91,285.12,0.0291,-3830.0,-1.09,-8.34,-9.8,-0.0332,0.0069,Sell
2021-09-29,ARKG,VERACYTE INC,VCYT,1992985.0,92.51,46.42,0.0128,7610.0,0.35,-2.15,-1.26,-0.0264,0.024,Buy
2021-09-29,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1710698.0,310.66,181.6,0.0431,-8910.0,-1.62,-4.73,-1.81,-0.0099,0.0311,Sell
2021-09-29,ARKG,VERVE THERAPEUTICS INC,VERV,1267553.0,60.68,47.87,0.0084,-6600.0,-0.32,-2.95,-2.07,-0.0414,0.0,Sell
2021-09-29,ARKG,ZYMERGEN INC,ZY,3781900.0,48.45,12.81,0.0067,-19700.0,-0.25,-1.85,-0.42,-0.0317,0.0,Sell
